stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLatitude,stationLongitude,parking_total,gu,dong
ST-1086,1267. 올림픽공원 남2문 앞,2,0,37.51424026,127.12306976,2,송파구,오륜동
ST-1087,1268. 몽촌토성역 1번출구 옆,1,0,37.51728821,127.11419678,1,송파구,오륜동
ST-1088,1269. 리센츠아파트 ,9,0,37.51194382,127.09121704,9,송파구,잠실2동
ST-1089,1271. 송파도서관,7,1,37.49998474,127.13539124,8,송파구,오금동
ST-1092,1274. 영파여고 앞,12,0,37.53284836,127.12104797,12,송파구,풍납2동
ST-1367,1275. 거여초등학교 옆,29,1,37.50458908,127.13936615,30,송파구,오금동
ST-1408,1277. 성내7교,12,1,37.50562668,127.1364212,13,송파구,오금동
ST-1409,1278. 송파구청 교차로,10,0,37.51579666,127.10681915,10,송파구,방이2동
ST-1410,1279. 마천금호어울림 1차아파트 건너편,11,0,37.49751663,127.15467834,11,송파구,마천1동
ST-1411,1280. 송파파크데일 2단지입구 앞 주차장,1,0,37.49565887,127.15717316,1,송파구,마천1동
ST-1413,1282. 송파소방서 맞은편(성내4교),17,1,37.49987411,127.14147949,18,송파구,거여1동
ST-1414,1283. 오금공원 사거리,1,0,37.50541306,127.13169098,1,송파구,오금동
ST-1416,1285. 위례별 유치원 뒤,9,2,37.4774704,127.14459229,11,송파구,위례동
ST-1417,1286. 위례중앙푸르지오 1단지 앞,3,0,37.47437668,127.14067078,3,송파구,위례동
ST-1418,1287. 위례아이파크 101동 맞은편,3,2,37.47746658,127.14151001,5,송파구,위례동
ST-1419,1288. 문정중교 사거리,3,0,37.48799896,127.13108826,3,송파구,장지동
ST-1422,1289. 풍납토성 서성벽터B,14,1,37.53147125,127.11109161,15,송파구,풍납2동
ST-1579,1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,0,4,37.47458267,127.13754272,4,송파구,위례동
ST-1580,1291. 서울체육고등학교 앞,79,2,37.52193832,127.13186646,81,송파구,풍납2동
ST-1582,1293. 석촌호수 서호 사거리,1,3,37.50656128,127.09655762,4,송파구,잠실3동
ST-1584,1295. 잠실역 8번출구,50,2,37.51396179,127.10030365,52,송파구,잠실6동
ST-1585,1296. 석촌호수교차로 (송파나루근린공원 앞),0,0,37.50867844,127.1034317,0,송파구,잠실3동
ST-1586,1297. 석촌호수교차로(동호 팔각정 앞),2,0,37.50920105,127.10411835,2,송파구,잠실6동
ST-1588,1299. 송파소방서 (방이119안전센터),0,0,37.51987839,127.13671112,0,송파구,오륜동
ST-1589,1300. 오륜사거리,13,9,37.50693893,127.13922119,22,송파구,오금동
ST-825,1302. 한성대입구역6번출구 뒤,0,0,37.58876419,127.00630951,0,성북구,성북동
ST-931,1303. 돈암초교 입구,0,0,37.59169388,127.01249695,0,성북구,성북동
ST-826,1304. 만해공원,0,1,37.59440231,126.99230957,1,성북구,성북동
ST-947,1305. 성북구청,0,4,37.58932877,127.01643372,4,성북구,삼선동
ST-842,1306. 한성대입구역2번출구,0,0,37.58844757,127.00670624,0,성북구,삼선동
ST-827,1308. 안암로터리 버스정류장 앞,34,8,37.58259201,127.02897644,42,성북구,안암동
ST-559,1314. 정릉꿈에그린1단지 201동 앞,4,0,37.60243988,127.01168823,4,성북구,정릉2동
ST-560,1315. 고려사대부속중고 정문,5,1,37.60776138,127.00328064,6,성북구,정릉3동
ST-562,1316. 고려사대부속중고 건너편 ,16,0,37.60726166,127.00283813,16,성북구,정릉3동
ST-563,1318. 길음역 3번출구 뒤,1,1,37.60308456,127.0247879,2,성북구,길음1동
ST-564,1319. 종암사거리 분수대,1,0,37.6030426,127.03327179,1,성북구,월곡1동
ST-655,1321. 국민은행 종암동지점 앞,11,3,37.59328842,127.03666687,14,성북구,종암동
ST-565,1322. 래미안라센트아파트 103동 앞,0,1,37.59806824,127.03927612,1,성북구,종암동
ST-567,1323. 월곡역 입구 육교 밑,4,17,37.60043335,127.04020691,21,성북구,종암동
ST-571,1325. 상월곡역 4번출구,0,0,37.60580826,127.04773712,0,성북구,월곡2동
ST-572,1326. 상월곡역 1번출구,1,0,37.60606766,127.0473175,1,성북구,월곡2동
ST-574,1327. 상월곡역 3번출구,0,0,37.60734177,127.05068207,0,성북구,월곡2동
ST-910,1328. 월곡역 3번출구,18,3,37.6026268,127.04163361,21,성북구,월곡2동
ST-578,1332. 석계역 5번출구 건너편,8,1,37.61355591,127.06609344,9,성북구,석관동
ST-579,1333. 석관초등학교 앞,25,2,37.61052322,127.05979919,27,성북구,석관동
ST-580,1334. 석관동주민센터 앞,2,0,37.61299896,127.06130981,2,성북구,석관동
ST-1200,1336. 성북3교 위,0,0,37.59125137,127.01400757,0,성북구,삼선동
ST-1201,1337. 돈암성당 옆,1,3,37.59038162,127.01713562,4,성북구,동선동
ST-1202,1338. 용문2교 옆,0,0,37.5868988,127.02075195,0,성북구,안암동
ST-1203,1339. 삼성전자서비스 성북센터,7,4,37.610569,127.0335083,11,성북구,월곡1동
ST-1204,1340. 광운초등학교 앞,0,0,37.61784363,127.05500031,0,성북구,장위3동
ST-1206,1342. 성북쉼터 앞,0,4,37.59261703,126.99793243,4,성북구,성북동
ST-1207,1343. 한성대7번출구 앞,1,0,37.58924866,127.00737762,1,성북구,성북동
ST-1208,1344. 아리랑시네센터 앞,4,4,37.60028839,127.01370239,8,성북구,돈암2동
ST-1210,1346. 길음8골어린이공원 옆,2,4,37.60897827,127.02024841,6,성북구,길음1동
ST-1211,1347. 길음래미안아파트817동 상가 앞,0,0,37.60710526,127.02149963,0,성북구,길음1동
ST-1212,1348. 성북제일새마을금고 본점 앞,2,3,37.60475159,127.02275848,5,성북구,길음1동
ST-1213,1349. 월계2교 버스정류장 앞,21,0,37.62382889,127.05020142,21,성북구,장위3동
ST-1215,1351. 안암2교 옆,0,0,37.5794487,127.02419281,0,성북구,안암동
ST-1216,1352. e 편한세상 보문아파트 내,2,0,37.58388138,127.01709747,2,성북구,보문동
ST-1217,1353. 금호어울림센터힐 내,5,1,37.60083008,127.02355194,6,성북구,돈암1동
ST-1317,1354. 고려대학교 2번출구,13,0,37.5907135,127.03619385,13,동대문구,제기동
ST-1347,1355. 보문2교,0,0,37.58869934,127.01891327,0,성북구,안암동
ST-1383,1357. 북한산보국문역,9,1,37.61207199,127.00813293,10,성북구,정릉4동
ST-1384,1358. 정릉도서관 앞,1,0,37.60478973,127.01058197,1,성북구,정릉2동
ST-1386,1360. 정릉역,5,0,37.60309601,127.01350403,5,성북구,정릉2동
ST-1424,1361. 홍익중고 입구,12,0,37.59296799,127.00223541,12,성북구,성북동
ST-1454,1362. 보문역6번출구 앞,1,2,37.58519745,127.01966858,3,성북구,보문동
ST-1455,1363. 보문4교 인근,4,0,37.58375168,127.02194977,4,성북구,안암동
ST-1456,1364. 성북동 치안센터 앞,0,1,37.59017181,127.00408936,1,성북구,성북동
ST-1457,1365. 선잠단지 앞,0,0,37.5933609,126.9990921,0,성북구,성북동
ST-1458,1366. 일신초등학교 옆,3,13,37.59972,127.04038239,16,성북구,종암동
ST-1459,1367. 길음문화복합미디어센터,13,4,37.60429764,127.02261353,17,성북구,길음1동
ST-1460,1368. 성신여대입구 교차로,2,1,37.59139633,127.02015686,3,성북구,동선동
ST-1634,1370. 복자사랑 피정의 집,0,4,37.59453964,126.99520874,4,성북구,성북동
ST-1636,1372. KEB은행 고대점,10,2,37.58644485,127.03160095,12,동대문구,제기동
ST-1637,1373. 성북구보건소 건너편,1,5,37.60235596,127.03907776,6,성북구,월곡2동
ST-1723,1375. 생명의 전화 종합복지관 앞 교차로,21,7,37.60390854,127.0373764,28,성북구,월곡1동
ST-1745,1376. 한국과학기술연구원 중문,6,0,37.59730911,127.0437851,6,성북구,월곡2동
ST-1746,1377. 한국과학기술연구원 북문,0,0,37.60418701,127.04549408,0,성북구,월곡2동
ST-2222,1380.월곡역 5번출구 앞,2,0,37.60108566,127.04123688,2,성북구,월곡2동
ST-2223,1381.석계역 4번출구 뒤,10,0,37.61478424,127.06700134,10,성북구,석관동
ST-2406,1382.래미안월곡아파트 입구,0,0,37.60866547,127.03627014,0,성북구,월곡1동
ST-2225,1384.성신여대입구역 5번출구,0,0,37.59282684,127.01628876,0,성북구,동선동
ST-2226,1385.성신여대입구역 3번출구 앞,1,0,37.59236526,127.01628876,1,성북구,삼선동
ST-2227,1386.동선고가차도 초입,1,1,37.59415817,127.01896667,2,성북구,동선동
ST-2229,1388. 돈암초교입구 버스정류장(한성대입구역 방면),1,0,37.59088135,127.01170349,1,성북구,삼선동
ST-2231,1390.석관래미안아트리치,13,4,37.60646057,127.06162262,17,성북구,석관동
ST-2232,1391.성북청소년센터,0,0,37.61688232,127.05606842,0,성북구,장위3동
ST-2233,1392.돈암삼성풍림아파트,15,2,37.5970993,127.02262878,17,성북구,돈암1동
ST-2234,1393.돈암육교 하단,7,3,37.59818268,127.0211792,10,성북구,돈암1동
ST-2235,1394.길음뉴타운 래미안9단지,5,1,37.60242462,127.01998138,6,성북구,정릉1동
ST-2236,1395.래미안장위포레카운티(102동),3,1,37.61817932,127.05183411,4,성북구,장위3동
ST-2237,1396.래미안장위퍼스트하이(513동),41,0,37.61844254,127.05145264,41,성북구,장위1동
ST-558,1401. 극동늘푸른아파트,24,0,37.61473846,127.07636261,24,중랑구,묵2동
ST-561,1402. 금란주차장 앞,17,1,37.60007095,127.10233307,18,중랑구,망우본동
ST-566,1403. 중화빌딩 앞 (동부시장),23,7,37.59424973,127.07657623,30,중랑구,중화2동
ST-599,1404. 동일로 지하차도,6,0,37.59529877,127.08003235,6,중랑구,중화2동
ST-568,1405. 망우역 1번출구,0,1,37.59909821,127.09294891,1,중랑구,상봉1동
ST-847,1407. 먹골역 1번출구 뒤,13,2,37.61151123,127.07788849,15,중랑구,묵1동
ST-570,1408. 먹골역 6번출구 앞,27,2,37.61072159,127.0774765,29,중랑구,묵2동
ST-573,1410. 면목 대원칸타빌아파트,1,0,37.57778168,127.09018707,1,중랑구,면목7동
ST-912,1411. 상봉시장앞 교차로 한성빌딩 앞,1,0,37.59254074,127.08673859,1,중랑구,면목본동
ST-849,1414. 사가정역 2번출구,13,0,37.58098984,127.08824158,13,중랑구,면목3·8동
ST-850,1416. 상봉역 3번출구,27,8,37.59521866,127.08599854,35,중랑구,상봉2동
ST-583,1418. 새솔초등학교,2,0,37.61743927,127.10901642,2,중랑구,신내1동
ST-585,1420. 신내어울공원 앞,2,2,37.61394501,127.09770203,4,중랑구,신내1동
ST-586,1421. 신내역 4번출구,0,0,37.61246109,127.1033783,0,중랑구,망우본동
ST-587,1422. 신내우디안아파트 1단지,4,0,37.62009811,127.10646057,4,중랑구,신내1동
ST-588,1424. 양원역 2번출구,4,0,37.6063118,127.10774231,4,중랑구,망우본동
ST-589,1425. 신성미소지움아파트,12,1,37.58745956,127.09597015,13,중랑구,면목3·8동
ST-590,1426. 면목도시개발아파트 1동 앞,19,2,37.57358932,127.08682251,21,중랑구,면목4동
ST-852,1427. 용마산역 1번출구,0,0,37.57429886,127.08691406,0,중랑구,면목4동
ST-853,1428. 원묵고등학교,0,0,37.61602402,127.08596802,0,중랑구,묵1동
ST-854,1429. 장안중학교,52,3,37.59995651,127.08000183,55,중랑구,중화1동
ST-855,1430. 중랑구청,11,0,37.60615158,127.09259796,11,중랑구,신내2동
ST-856,1431. 중랑구청 사거리,0,0,37.60649872,127.09545135,0,중랑구,신내1동
ST-857,1433. 중화역 2번출구,33,3,37.60207748,127.07958221,36,중랑구,중화1동
ST-593,1435. 능산삼거리,3,0,37.60868073,127.10079193,3,중랑구,신내1동
ST-594,1436. 동원베네스트 건물 앞,0,1,37.60810089,127.10118103,1,중랑구,신내1동
ST-595,1437. 늘푸른공원 앞,5,1,37.5834198,127.07992554,6,중랑구,면목5동
ST-596,1438. 홈플러스 신내점 앞,44,5,37.61616898,127.09348297,49,중랑구,신내2동
ST-942,1440. 면목2동 사거리,28,2,37.58637238,127.0800705,30,중랑구,면목5동
ST-584,1441. 신내능말공원,0,0,37.61670685,127.11026001,0,중랑구,신내1동
ST-1093,1442. 중랑구청 중화동 별관 앞,13,0,37.59859085,127.07981873,13,중랑구,중화2동
ST-1095,1444. 면목4치안센터,12,2,37.57402802,127.08054352,14,중랑구,면목4동
ST-1096,1445. 용마지구대 A,17,1,37.5799408,127.07939911,18,중랑구,면목5동
ST-1097,1446. 중랑전화국 교차로,23,1,37.59130096,127.0803299,24,중랑구,면목2동
ST-1098,1447. 면목역 3번출구,25,6,37.58890152,127.08728027,31,중랑구,면목본동
ST-1099,1448. 코스트코 상봉점,1,0,37.59732056,127.08979797,1,중랑구,상봉2동
ST-1332,1449. 상봉역 1번출구,41,2,37.59655762,127.08583832,43,중랑구,상봉1동
ST-1333,1450. 화랑대역 7번출구,55,4,37.61963654,127.08504486,59,중랑구,묵1동
ST-1334,1451. 중랑세무서,6,8,37.59275818,127.07266998,14,중랑구,상봉2동
ST-1335,1452. 겸재교 진입부,62,7,37.58565521,127.07505035,69,중랑구,면목2동
ST-1345,1453. 중랑캠핑숲,5,2,37.60460281,127.10925293,7,중랑구,망우본동
ST-1346,1454. 한국전력공사(동대문 중랑지사),31,2,37.6073494,127.07859039,33,중랑구,묵1동
ST-1375,1455. 상봉역 2번 출구,53,2,37.59632874,127.08589935,55,중랑구,상봉2동
ST-1380,1456. 상아빌딩(우림시장 교차로),8,2,37.59511185,127.10032654,10,중랑구,망우3동
ST-1381,1457. 동원사거리,3,1,37.58975983,127.09323883,4,중랑구,면목본동
ST-1451,1458. 상봉터미널2,23,4,37.59733963,127.09308624,27,중랑구,망우본동
ST-1452,1459. 용마한신아파트사거리,0,0,37.58034897,127.09265137,0,중랑구,면목7동
ST-2282,1461.동양엔파트 앞,34,2,37.593853,127.07507324,36,중랑구,중화2동
ST-2283,1462.동부시장 북문 앞,12,1,37.59386826,127.07652283,13,중랑구,상봉2동
ST-2284,1463.중랑구민회관,0,1,37.57407761,127.08500671,1,중랑구,면목4동
ST-2285,1464.중화역 4번출구,34,4,37.60305405,127.07900238,38,중랑구,중화2동
ST-2287,1466.두산대림아파트 삼거리,25,0,37.61882401,127.08757019,25,중랑구,묵1동
ST-2288,1467.sk신내 주유소앞(용마산로),14,1,37.61362076,127.10115051,15,중랑구,신내1동
ST-2289,1468.먹골역 7번 출구,10,0,37.6114769,127.07739258,10,중랑구,묵2동
ST-2290,1469.먹골역 4번출구,39,2,37.60982132,127.07813263,41,중랑구,묵1동
ST-2291,1470.중화동 우리은행 앞,44,0,37.60520172,127.07858276,44,중랑구,묵2동
ST-2292,1471.동양쇼핑 정류소 앞,32,2,37.61535263,127.07849121,34,중랑구,묵1동
ST-2293,1472.영성빌딩(PAT),17,0,37.60408401,127.07923126,17,중랑구,중화1동
ST-2294,1473.중랑역 1번 출구(중화문화복지센터),19,1,37.59489059,127.07495117,20,중랑구,중화2동
ST-2298,1477.면목삼익아파트 앞,14,1,37.57598495,127.0796051,15,중랑구,면목4동
ST-2299,1478.홈플러스 상봉점 앞,3,3,37.59832764,127.0922699,6,중랑구,상봉1동
ST-2300,1479.면목 홈플러스 2 ,32,5,37.58105469,127.08209229,37,중랑구,면목5동
ST-2301,1480. 용마지구대 B,38,3,37.58111191,127.08010101,41,중랑구,면목5동
ST-948,"1501. 미아역 3번,4번 출구 사이",10,2,37.62607956,127.02648163,12,강북구,송천동
ST-643,1503. 강북구청사거리(수유역 8번출구),43,0,37.63926315,127.02672577,43,강북구,수유3동
ST-644,1504. 삼양시장오거리,2,0,37.62415695,127.01862335,2,강북구,송천동
ST-645,1506. 강북문화예술회관,7,0,37.64032745,127.01335907,7,강북구,인수동
ST-859,1509. 서울북부수도사업소,9,0,37.63437653,127.03575134,9,강북구,번1동
ST-860,1510. 번동주공5단지 관리사무소 앞,10,0,37.63371658,127.03551483,10,강북구,번2동
ST-861,1511. 번동 금호어울림아파트102동앞,11,1,37.63112259,127.03603363,12,강북구,번2동
ST-862,1512. 강북중학교 앞,14,4,37.64473724,127.02656555,18,강북구,수유3동
ST-863,1513. 강북구청 뒷편,7,0,37.63967133,127.02519989,7,강북구,수유3동
ST-646,1514. 강북구청 사거리 버스정류소 앞,5,0,37.63880539,127.02835846,5,강북구,번1동
ST-648,1515. 송천동 주민센터,0,0,37.61828613,127.02404785,0,강북구,송천동
ST-652,1516. 우이초등학교 후문 옆,2,0,37.63858795,127.01590729,2,강북구,인수동
ST-654,1518. 수유2동은행빌딩 앞,12,1,37.64308548,127.01616669,13,강북구,수유2동
ST-651,1519. 장미원시장 건너편,10,0,37.64545059,127.01561737,10,강북구,수유2동
ST-650,1520. 수유중앙시장,13,0,37.63986206,127.022789,13,강북구,수유3동
ST-647,1525. 미아동 복합청사,5,0,37.62714005,127.02669525,5,강북구,미아동
ST-1100,1526. 강북종합시장 앞,18,0,37.64173889,127.02462769,18,강북구,수유3동
ST-1101,1527. 미아역 1번 출구 뒤,10,0,37.62733459,127.02605438,10,강북구,번1동
ST-1102,1528. 삼각산동 주민센터,8,0,37.61503601,127.02069855,8,강북구,삼각산동
ST-1103,1529. 미아동 한국전력공사,11,1,37.63018036,127.02490997,12,강북구,미아동
ST-1104,1530. 광산사거리,3,0,37.64355087,127.0223465,3,강북구,수유2동
ST-1105,1531. 미아사거리 1번 출구,23,0,37.61395645,127.03025055,23,강북구,송중동
ST-1106,1532. 번3동 주민센터 교차로,21,1,37.62635422,127.0474472,22,강북구,번3동
ST-1107,"1533. 번동 주공3, 4단지 교차로",20,3,37.62991714,127.04091644,23,강북구,번3동
ST-1109,1535. 효성인텔리안 앞,6,0,37.6362915,127.02337646,6,강북구,수유3동
ST-1110,1536. 번동 두산위브 101동 옆,1,0,37.63626099,127.03217316,1,강북구,번1동
ST-1387,1537. 북한산 우이역,1,0,37.66366577,127.01242828,1,강북구,우이동
ST-1388,1538. 솔밭공원역,2,0,37.65615845,127.01313782,2,강북구,우이동
ST-1389,1539. 4.19민주묘지역,13,0,37.64967346,127.01345062,13,강북구,수유2동
ST-1390,1540. 가오리역,6,0,37.64167023,127.01688385,6,강북구,수유2동
ST-1391,1541. 삼양역,0,0,37.62652969,127.01805878,0,강북구,삼양동
ST-1392,1542. 삼양사거리역,2,0,37.62155151,127.02037048,2,강북구,송천동
ST-1423,1543. 수유1동 주민센터,2,0,37.63018799,127.01773834,2,강북구,수유1동
ST-1665,1546. 송천동우체국,7,2,37.61545944,127.02970123,9,강북구,송중동
ST-1724,1547. 꿈의숲 롯데캐슬,0,0,37.61775208,127.03570557,0,강북구,송중동
ST-1725,1548. 북서울 꿈의숲 서문,16,2,37.62268829,127.03781128,18,강북구,번3동
ST-2123,1550.삼각산아이원아파트(105동 옆),0,0,37.61522293,127.01850891,0,강북구,삼각산동
ST-2124,1551.4.19탑 앞,11,1,37.64686203,127.00881195,12,강북구,우이동
